Clothing & Accessories,"FASHION LINE BLACK NAVY AND GREY BOY SHORT PANTY FASHION LINE brings you boy shorts panty, this panty gives you a stylish looks and a comfortable fit both day and night............(FASHION LINE AND DREAMDROP ARE THE REGISTERED BRANDS OF DEWAN FIBRES AND ARE TO BE SOLD BY DEWAN FIBRES ONLY. WE WILL NEVER AUTHORIZE ANYOTHER SELLER TO SELL OUR BRAND...SO BUY ORIGINAL FASHIONLINE AND DREAMDROP BRAND PRODUCT FROM DEWAN FIBRES(PLEASE CHECK SELLER NAME IT SHOULD BE DEWAN FIBRES ONLY) ."
Clothing & Accessories,"ZIMFIT Cotton Men's or Boy's Winter wear Round Neck Half Sleeves Thermal,Warmer Top in Dark Grey Colour (Pack of 1) Made from cotton rich fabric. It will keep you warm and cosy all day long. This Thermal will make your body in a perfect fit shape and shields you from the chilly weather. Feel at ease with this branded and comfortable Thermal for men from Zimfit. fine knitting to provide best fit to your body , the comfort it provides has no match."
Clothing & Accessories,"ZIMFIT Cotton Women's or Girls Winter wear Full Sleeves Thermal,Warmer Top in Dark Grey Colour (Pack of 1) Made from cotton rich fabric. It will keep you warm and cosy all day long. This Thermal will make your body in a perfect fit shape and shields you from the chilly weather. Feel at ease with this branded and comfortable Thermal for men from Zimfit. fine knitting to provide best fit to your body , the comfort it provides has no match."
Clothing & Accessories,Mothercare Boys' Striped Regular Fit T-Shirt This stylish polo top comes in a stripe print and is great for both casual and smart occasions. Made from super soft cotton and with short sleeves to keep little arms cool on warm days. Mix and match the top with shorts and joggers for everyday wear and with jeans or chinos for a smarter occasion.
Clothing & Accessories,"MILOTTO Full Sleeve Solid Men's Jacket (Brown) New Stylish MILOTTO biker full sleeves jacket with lots of STYLISH ZIPS FROM CHEST TO ARMS Made from PU leather (Substitute of leather) giving it marvelous look and cost effectiveness Slim fit, properly stitched, cool classic created especially for young guns, living statement of luxury on others, comfortable collar for neck and with warmness from inside and made in proper Indian size to wear."
Clothing & Accessories,"Mothercare Baby Boys' Clothing Set After a long day of acting like a little wild thing, it's important for babies to have something cosy to rest in. Made from soft and stretchy cotton rich fabrics, these pajamas have bright, colorful designs in print and embroidery and longs arms and legs to keep little limbs warm. With envelope necklines that stretch easily over tiny heads, they have elasticated waists and cuffs to give even the wriggliest little monkeys a comfy fit for a great night's sleep."
Clothing & Accessories,"Mothercare Boys' Pyjama Top After a long day of acting like a little wild thing, it's important for babies to have something cosy to rest in. Made from soft and stretchy cotton rich fabrics, these pajamas have bright, colorful designs in print and embroidery and longs arms and legs to keep little limbs warm. With envelope necklines that stretch easily over tiny heads, they have elasticated waists and cuffs to give even the wriggliest little monkeys a comfy fit for a great night's sleep."
Clothing & Accessories,"Mothercare Baby Boy's Animal Print Regular fit T-Shirt We know that little cubs need lots of cozy layers in the colder months, and this tee makes a fun addition to their wardrobe. Finished in grey marl with a blue bear print, there's a split seam to let them run, jump and lounge comfortably. With long, cozy sleeves, it's perfect for keeping tiny arms warm on cooler days."
Clothing & Accessories,"10 Full Sleeve Cotton Tshirts for Baby Boys and Girls 6 Months to All Ages Refresh your babies clothing with the awesome collection of round neck tees from ISAKAA. These tee-shirts are made of cotton and suitable for both boy and girl babies. The feel of the fabric keeps your baby comfortable in all the seasons. This product is made from cotton and finished in an attractive set of colors. It features a cap sleeve, round neck, and is targeted towards both Boys and Girls. Normal hand wash or machine wash for best results."
Clothing & Accessories,Mothercare Boys' Striped Regular Fit Vest Great for summer this handy pack includes two vests both made from the softest cotton and sleeveless to keep those little arms nice and cool on the warmer days this season. With one multi coloured striped vest and one plain red with a cool surfboard print. Great for mixing and matching with your little one's favouritee pair of summer shorts.
Clothing & Accessories,"Mothercare Baby Boys' Regular Fit Cotton Clothing Set Cool, comfy and perfect for all your adventures this season. With a fun are we nearly there yet slogan print, the sunny yellow tee is sleeveless which is perfect for keeping little arms cool on warmer days and looks great worn over the blue shorts. Add a hat, slip on some sandals and your little one will be ready for today's adventures."
Clothing & Accessories,Kvitoe Arm Sleeves for Sun Protection in Skin Brown Color for Boys and Girls Arm Sleeves Brown Color
Clothing & Accessories,"Amosfun St. Patrick's Day Accessories Costume White Green Striped Arm Warmers and Leg Warmers Kiss Me I'm Irish Sash Decorations St. Patrick's Day Decorations DescriptionStill looking for some beautiful and unique accessories for St. Patrick's Day? This set of costume items is definitely a good choice for you. Striped long gloves and stockings with a green sash in typical St. Patrick's Day theme, great for parade and parties. It will definitely bring out laugh and joy for your holiday!Features- Color: Mainly Green.- Material: Cloth.- Size: gloves: 38cm/15inch, stockings: 10x70cm/3.9x27.6inch, sash: 9.2x80cm/3.6inchx31.5inch.- Made of premium quality material, durable, comfortable for wearing.- A set of St. Patrick's Day accessories including a pair elbow length gloves, a pair clover stockings and a Kiss Me! I'm Irish sash.- Ideal gift to families or friends.- Perfect personalized decoration for St. Patrick's Day, great for parade, party, gathering and more occasions, also suitable for photo shoot and daily wear.Package Including1 x pair of gloves1 x pair of stockings1 x sash"
Clothing & Accessories,"Zibuyu Men Winter Warm Fleece Thermal Motorcycle Ski Snow Snowboard Gloves Features:1. Adopts high-grade polar fleece fabric, soft and comfortable, good thermal performance, and can be effectively antiskid.2. Adopts stylish splicing appearance design, fine workmanship, very unique.3. Wrist part elastic closing design, effectively preventing cold air into the gloves and the wastage of inner temperature.4. Thick design, warm and good, feel comfortable5. Suitable for all occasions: Winter travel, cycling, etc6. Washing instructions: 30 degrees water temperature, low temperature ironing, can not be bleached with ammonia, not be turned over to drySpecifications:1. Material: Polar fleece2. Overall length (length from middle finger to wrist): about 25cm3. Opening length: about 11.5cm4. Middle finger length: about 9.5cm5. Size: Free6. Palm width: about 10.5cm7. Applicable gender: Male8. Applicable age: Adult9. Comfort: Soft10. Quantity: 1 Pair11. Color: Black, Green, Brown, Red, BluePackage inckuded:1 x Pair of Windproof Men Thermal Winter Motorcycle Ski Snow Snowboard Gloves"
Clothing & Accessories,"Mothercare Baby Boys' Bodysuit Get your little one ready for stellar adventures in this fun set of bodysuits with out of this world prints and long sleeves to keep little arms warm. What's more, they're easy to slip over baby's precious head using the stretchy envelope necks, so they can enjoy every nap and playtime in comfort."
Clothing & Accessories,"Mothercare Baby Boys' Animal Print Regular Fit T-Shirt (Pack of 2) Your little babe can never have too many tees in their wardrobe, and this handy two pack makes a great addition to their wardrobe. Perfect for layering over bodysuits or pairing with shorts and leggings, they are made from the softest cotton with short sleeves to keep those tiny arms cool and comfy on warmer days. Finished with stripes and colorful chameleon designs, they're perfect for your little wild thing!"
Clothing & Accessories,"Unisex Winter Knit Fingerless Gloves Arm Warmer with Thumb Hole Color: Black, white, dark grey, light grey, coffeeMaterial: Wool and acrylicSize: L*W: 16*6cm(6.30*2.36in), suitable for adult women & menPackage Includes: 1 (pair) x Thumb hole glovesNote:- Please refer to the measurement. Tiny measuring error is allowable in normal range.- There might be a little color difference due to the monitor, camera or other factors, please refer to the physical item.Package Including1 (pair) x Thumb hole gloves"
Clothing & Accessories,"IndiWeaves Kids Innerwear and High Neck Pullover Skivvy Combo for Winters Pack of 6 IndiWeaves brings you the finest cold weather underwear. Made with a unique combination of polyfill sandwiched between layers of combed cotton, it keep you kids warm and comfortable. These quilted thermals are designed to give a contoured snug fit and can be worn under any attire.Ribbed cuff will prevent riding up and 'no sag' grip.Good coverage at chest and neck to seal body warmth.Long sleeves for warmth and comfort on the arms. This set includes a round neck thermal top and elasticized trouser.Kids Poly Cotton Inner wear thermals body warmer and skivvy combo for winters. Pack of 2 Thermal Top, Thermal Bottom and 2 Skivvy."
Clothing & Accessories,"Mothercare Boys' Floral Regular Fit T-Shirt Bright and colorful t-shirt, featuring a graphic and long sleeves to keep little arms cool in warm weather. Mix and match it with shorts, joggers and jeans for lots of lovely looks, made from soft cotton for all day comfort."
Clothing & Accessories,"Zacharias Unisex Wool Balaclava/Monkey Cap (Multicolour,Free Size) Zacharias brings to you this reversible balaclava (monkey) cap. It has been manufactured to keep you both warm and comfortable."
Clothing & Accessories,"FabSeasons Camouflage Polyester Multi Functional Pollution & Winter Face Mask, Balaclava, Neck Warmer Ninja Mask, Cap and Bandana Colour:Grey                                                                                 |                            Size:Free Size   HELPS KEEP YOU WARM DURING COLD WEATHER - A full face cover balaclava hood style mask can be worn to help your entire face stay warm when you need it most VERY SOFT AND COMFORTABLE - Made of a soft lucious polyester material, this balaclava headgear is perfect for long periods of use. One size fits most. DURABLE QUALITY - Quality materials assure that these balaclava masks will stand up to any weather conditions it's put through. Unisex headgear, one size fits most. Available in 4 different colors! MULTI-FUNCTIONAL and WIDELY USED - This product can be used as a hat or a mask, and can also with the chin dropped or as a neck gaiter greater for ventilation. People use our balaclavas for skiing, snowboarding, Motorcycling riding, Running, Cycling, hunting, Trekking Mountain Climbing, Tactical training, warehouse work shoveling snow and other outdoor activities."
Clothing & Accessories,"Zoylink Balaclava Mask Windproof Multi-purpose Ski Cycling Mask for Children Color: Black, dark grey, navy blueMaterial: VelvetSize: Free sizePackage Includes: 1 x Balaclava maskNote:- Please refer to the measurement. Tiny measuring error is allowable in normal range.- There might be a little color difference due to the monitor, camera or other factors, please refer to the physical item.Package Including1 x Balaclava mask"
Clothing & Accessories,"Steelbird 173609 Adonis Dashing Full Face Helmet (Black and Red, L) Size:Large (60cm)                                                                                 |                            Colour:Black and Red   Steelbird full face helmet."
Clothing & Accessories,"Noise NOIHWP167 13-in-1 Piston Skull Multifuntional Polyester Bandana, Free Size (Multicolour) Each head wrap can be worn in 13 different styles like bandanna, head-band, wrist-band, sleeves, cap, pirate cap, bavaclave, alice band and more (please refer to the collage for different ways and styles of wearing the head wraps). Apart from the styling, these head wraps protect you from dirt, dust and sunlight. These head wraps are made of seamless micro-fibre that absorbs sweat in summers and protects you in winters. Noise is a youth-centric unisex brand for adventure and sports. Their revolutionary head wraps are funky, sporty and yet a very useful fashion accessory for all age groups. Light and thin, breathable and silky smooth, both aesthetic and physical feel-good factors are in it just for you. Now have fun assembling your own headwrap for you and your loved ones."
Clothing & Accessories,"Kingsway kkmfmfullf00025 Balaclava/Full Face Mask for Boys and Girls (Black) Kingsway riders face mask which protects your nose and ear from cold, snow, blizzards, etc. It covers your face except your eyes and forehead. It is made up of very soft material andfortable to wear. There is a small cut-out for breathing and ventilation also."
Clothing & Accessories,"World 2 home Kids Balaclava hat Winter Boys Girls Warm Beanies Skull Cap Fleece Windproof Face mask for Children Description: Item Type: Skullies & Beanies Pattern Type: Solid Style: Casual Gender: Unisex Model Number: Kids Balaclava 1658 Material: Cotton,Polyester package include: 1x Kids Balaclava hat winter boys girls warm beanies skull cap Fleece windproof Face mask for ld"
Clothing & Accessories,"FabSeasons Camouflage Polyester Multi Functional Pollution & Winter Face Mask, Balaclava, Neck Warmer Ninja Mask, Cap and Bandana Colour:Grey                                                                                 |                            Size:Free Size   HELPS KEEP YOU WARM DURING COLD WEATHER - A full face cover balaclava hood style mask can be worn to help your entire face stay warm when you need it most VERY SOFT AND COMFORTABLE - Made of a soft lucious polyester material, this balaclava headgear is perfect for long periods of use. One size fits most. DURABLE QUALITY - Quality materials assure that these balaclava masks will stand up to any weather conditions it's put through. Unisex headgear, one size fits most. Available in 4 different colors! MULTI-FUNCTIONAL and WIDELY USED - This product can be used as a hat or a mask, and can also with the chin dropped or as a neck gaiter greater for ventilation. People use our balaclavas for skiing, snowboarding, Motorcycling riding, Running, Cycling, hunting, Trekking Mountain Climbing, Tactical training, warehouse work shoveling snow and other outdoor activities."
Clothing & Accessories,"Zacharias Unisex Wool Balaclava/Monkey Cap (Multicolour,Free Size) Zacharias brings to you this reversible balaclava (monkey) cap. It has been manufactured to keep you both warm and comfortable."
Clothing & Accessories,GRITSTONES Round Neck Printed Top GSWPNTTP1950 Look confident with this Casual Top from the house of Gritstones. Pair it with denims jeans or shorts for a perfect evening or meeting
Clothing & Accessories,"Noise NOIHWP184 13-in-1 Budha Multifuntional Polyester Bandana, Free Size (Purple) Each head wrap can be worn in 13 different styles like bandanna, head-band, wrist-band, sleeves, cap, pirate cap, bavaclave, alice band and more (please refer to the collage for different ways and styles of wearing the head wraps). Apart from the styling, these head wraps protect you from dirt, dust and sunlight. These head wraps are made of seamless micro-fibre that absorbs sweat in summers and protects you in winters. Noise is a youth-centric unisex brand for adventure and sports. Their revolutionary head wraps are funky, sporty and yet a very useful fashion accessory for all age groups. Light and thin, breathable and silky smooth, both aesthetic and physical feel-good factors are in it just for you. Now have fun assembling your own headwrap for you and your loved ones."
Clothing & Accessories,GOODTRY Women's Cotton Hoodies-Black
Clothing & Accessories,"Noise NOIHWP184 13-in-1 Budha Multifuntional Polyester Bandana, Free Size (Purple) Each head wrap can be worn in 13 different styles like bandanna, head-band, wrist-band, sleeves, cap, pirate cap, bavaclave, alice band and more (please refer to the collage for different ways and styles of wearing the head wraps). Apart from the styling, these head wraps protect you from dirt, dust and sunlight. These head wraps are made of seamless micro-fibre that absorbs sweat in summers and protects you in winters. Noise is a youth-centric unisex brand for adventure and sports. Their revolutionary head wraps are funky, sporty and yet a very useful fashion accessory for all age groups. Light and thin, breathable and silky smooth, both aesthetic and physical feel-good factors are in it just for you. Now have fun assembling your own headwrap for you and your loved ones."
Clothing & Accessories,Krystle Unisex Woollen Reversible Balaclava/Monkey Cap (Free Size) Krystle brings to you this reversible balaclava (monkey) cap. It has been manufactured to keep you both warm and comfortable.
Clothing & Accessories,"Autofy Universal Spider Printed Bandana Headwrap (Dark Green) Autofy head wraps come in variety of designs to match your outfit, bike and makes you a style icon. Wear it in 13 different styles. This is a very popular product among biker boys, groups and perfect for all indoor and outdoor activities like driving, riding bike, long trips, highway driving, hiking, climbing, trekking, camping, cycling, jogging, motorcycling, cricket, tennis, tt etc. We believe that style statement does not have any age limitation - this is a unisex product which can be used by people of any gender and age. Be it men, women, adult, teenager, children this fits everyone perfectly. The soft lycra takes the shape of your head or neck to fit, made from premium quality 100 percent polyester microfiber gives you proper breathability and absorbs sweat to keep you dry. The material is soothing, skin friendly and very light weight. The carefully designed fabric cuts wind and uv to protect your skin. This is a highly used product by bike enthusiasts, biker lovers and biker boys who love their bikes royal Enfield bullet standard 350, royal Enfield bullet standard 500, royal Enfield bullet classic 350, royal Enfield bullet classic 500, royal Enfield bullet classic desert storm, royal Enfield bullet Electra, royal Enfield bullet thunderbird 350, royal Enfield bullet thunderbird 500, avenger, pulsar, duke ktm, Harley Davidson, Yamaha fz, r15, cbr, ninja, apache, hayabusa and other bikes. This is also compatible with Honda, Hyundai, maruti Suzuki, Toyota, Tata, Renault, Mahindra, ford, Volkswagen, fiat, bmw, Chevrolet, Audi, jaguar, Mercedes-Benzes, Nissan, land rover, Datsun, Volvo, Skoda etc."
Clothing & Accessories,Le Gear Pro Plus Face Mask (White) Colour:White   Le Gear Pro Plus Face Mask (White).
Clothing & Accessories,Le Gear Pro Plus Face Mask (White) Colour:White   Le Gear Pro Plus Face Mask (White).
Clothing & Accessories,"Noise NOIHWP167 13-in-1 Piston Skull Multifuntional Polyester Bandana, Free Size (Multicolour) Each head wrap can be worn in 13 different styles like bandanna, head-band, wrist-band, sleeves, cap, pirate cap, bavaclave, alice band and more (please refer to the collage for different ways and styles of wearing the head wraps). Apart from the styling, these head wraps protect you from dirt, dust and sunlight. These head wraps are made of seamless micro-fibre that absorbs sweat in summers and protects you in winters. Noise is a youth-centric unisex brand for adventure and sports. Their revolutionary head wraps are funky, sporty and yet a very useful fashion accessory for all age groups. Light and thin, breathable and silky smooth, both aesthetic and physical feel-good factors are in it just for you. Now have fun assembling your own headwrap for you and your loved ones."
Electronics,"Dell 19.5V-3.34AMP 65W Laptop Adapter (Without power Cord) Design Features of Dell Laptop - Power adapter - 65 Watt (No Power Cable) The Dell 65-Watt Inspiron AC Power Adapter helps you to charge Dell laptops, with screen size ranging from 13-inches to 17-inches. The Inspiron power adapter provides you with continuous power supply. The adapter is lightweight for ease of use. The 3-pronged plug design of the Dell Inspiron laptop adapter prevents voltage drop. You can easily plug it into any wall outlet to deliver AC power to your laptop"
Electronics,Bluetooth Dongle USB CSR 4.0 Adapter Receiver Transfer Wireless Adapter for PC Computer Laptop Supports Windows 10 8.1 8 7 Vista XP - Upgraded Version
Electronics,"Wi-Fi Receiver 300Mbps, 2.4GHz, 802.11b/g/n USB 2.0 Wireless Mini Wi-Fi Network Adapter Mini portable USB 2. 0 design. This 300mbps portable mini wireless USB adapter allows you to connect PC to a wireless network and access high-speed internet connection. It's perfect for internet surfing and on-line gaming. Wireless n speed up to 300mbps, perfect for internet surfing and on-line gaming. Complies with IEEE 802. 11n (Draft 2. 0), IEEE 802. 11g, IEEE 802. 11b standards. Provides two work modes: infrastructure and ad-hoc. Mimo technology makes wireless transmission rates up to 300mbps. Cca technology enhances your signal stablility by automatically avoiding channel conflicts. Quick secure setup, complies with wps for worry wireless security. Wireless security encryption easily at a push of qss button. Supports 64/128-bit wep, as well as wpa/wpa2 and wpa-psk/wpa2-psk encryptions. Supports win2k, xp, vista, win7, Linux operating system. Supports wireless roaming technology for high-efficient wireless connections. Seamlessly compatible with 802. 11b/g/n devices."
Electronics,"SanDisk 64GB Class 10 microSDXC Memory Card with Adapter (SDSQUAR-064G-GN6MA) Size name:64 GB   Capacity: 64GB;SanDisk Ultra microSDXC and microSDHC cards are fast for better pictures, app performance, and Full HD video.1 Ideal for Android smartphones and tablets, these A1-rated cards load apps faster for a better smartphone experience.3 With up to 256GB* capacity, you have the capacity to take more pictures and Full HD video and capture life at its fullest. Built to perform in harsh conditions, SanDisk Ultra microSD cards are waterproof, temperature proof, shockproof, and X-ray proof.2 The microSD card is also rated Class 10 for Full HD video recording performance and a 10-year limited warranty4."
Electronics,"Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet) This polarized power cable designed to connect a wall socket and your laptop/notebook power brick. The female connector plugs directly into the device while the male connector plugs into a standard outlet. It ensures overload protection, thanks to its advanced wires. It has an anti-interference feature with better isolation materials and rubberized texture cord. It features ISI marked 100% copper inside-cable. It is compatible with HP, Dell, Lenovo, Sony Vaio, Toshiba, Wipro, LG, ASUS, Samsung, IBM, Acer, Micromax and most other Laptop Adapters/Chargers. It is suitable for many application including standard laptop computer/Video Games/Notebooks/Printers/LCD TFT CRT Monitors/Audio equipment & Amps, and many more electronics using 3-prong power."
Electronics,"TP-Link TL-WN725N 150Mbps Wireless N Nano USB Adapter (Black) Style name:N150-Mini    TP-Link TL-WN725N 150Mbps Wireless N Nano USB Adapter (Black)   An advanced wireless USB adaptor   Equipped with cutting edge connectivity features and powerful signal quality, the TP-Link TL-WN725N Wireless Nano USB Adaptpr offers seamless Internet connectivity on the go. The wireless connectivity technology saves you from the hassle of wires and cables and allows you to enjoy connectivity on the go. This device has a compact size which makes it suitable for all PCs and offers better portability. The strong body of this tiny adaptor is capable of withstanding heavy usage. Moreover, this adaptor is durable in nature. It comes with effective security features that shield the connection from any unwanted attacks. This device provides superior connectivity speed so that you have seamless access to Internet while the simple installation makes it easy to set up and use.   Faster speed and comfortable usage   This wireless network adaptor offers faster speed so that you enjoy superior Internet connectivity. The effective signal quality and cutting edge connectivity technology ensures that there are no interruptions in the connection. This device provides wireless data transfer speed up to 150 Mbps. This adaptor has advanced compatibility features which enable it to get connected to all forms of 802.11b/g/n devices.   Comfortable design and easy installation process   This TP-Link wireless nano USB adaptor comes with a compact design which makes it easy to carry and use. The tiny structure is highly portable and does not occupy much space. Installing this wireless adaptor does not take much time or effort. Just insert it in the USB port of your PC and you are ready to go. Hence, this is truly a plug and play device. The set up information of this adaptor is available in 14 languages. So, you get to know the product details in the language of your choice.   Enhanced security for safe transfer   This TP-Link wireless adaptor is equipped with enhanced security measures so that you have complete safety during connections. This devices is enriched with security features like WPA-PSK/WPA2-PSK and WPA/WPA2."
Electronics,Cost2Cost1 Mini Bluetooth Wireless USB 2.0 Dongle Adapter for Computer & Laptop Colour : black efficiently transmits and receives data : connect to the world of web or to other devices through wireless technology. The enter wireless usb bluetooth dongle featuring 2ghz processing speed lets you experience seamless.
Electronics,WAVLINK 600Mbps Dual Band USB WiFi Dongle & Wireless Network Adapter for Laptop/Desktop Computer This WiFi Dongle and Wireless Network Adapter is suitable for use with laptop/desktop computer.
Electronics,"DAHSHA 5 Feet Super Speed USB Male to Male,USB 2.0 Cable Type A Male to Type A Male - Black"
Electronics,"Artis AR-MAC-60W-MG1 100-240V Laptop Adapter for Apple Macbook/MacBook Pro (White) AC input 100-240V for worldwide compatibility. Over voltage/ Over current protection, 1 year Warranty ( no warranty on burnt product). High temperature protection, Low ripple operating noise, high gloss Casing. Please check your laptop model no. before purchasing: This is only compatible with 13"" MacBook Pro without retina display. Works With: MacBook Pro (13-inch, Mid 2012), MacBook Pro (13-inch, Late 2011), MacBook Pro (13-inch, Early 2011), MacBook Pro (13-inch, Mid 2010), Unibody MacBook (13-inch, Mid 2010), Unibody MacBook (13-inch, Late 2009)"
Electronics,SanDisk 128GB Class 10 microSDXC Memory Card with Adapter (SDSQUAR-128G-GN6MA) Size name:128 GB   Water proof
Electronics,"Dell Power Cable and 65W Laptop Adapter Charger 19.5V 3.34A with Pin 4.5x3.0 Mm -Combo for Inspiron 13 7348, 7352, i7352, 7353, 7359 17 5758, 575 Stop lugging your AC adapter back and forth between home and office. Get a second AC adapter for your notebook and keep one in the office and one for home or travel. The 65-watt AC adapter from Delltm is specially design to meet the power needs of your Dell laptop. Packed with of 65-watt power, this adapter enables you to simultaneously operate your system and charge its battery from electrical power outlets."
Electronics,SanDisk 32GB Class 10 Micro SDHC Memory Card with Adapter (SDSQUAR-032G-GN6MA) Size name:32 GB   Water proof
Electronics,TP-Link Archer T2U AC600 Wireless Wi-Fi Dual Band USB Adapter Style name:AC600   Wireless AC600 DB USB Adapter
Electronics,"D-Link DWA-131 Wireless N Nano USB Adapter (Black) The DWA-131 wireless N Nano USB Adapter (the smallest Wi-Fi certified 802.11n Wireless USB Adapter) connects your desktop or notebook computer to a wireless network enabling you to access high-speed Internet, transfer filesand stream media from anywhere in your home. With its unique ‘Firefly’ design and unmatched performance, this ultra-portable USB adapter is an ideal choice for setting up a secure wireless connection. D-Link DWA-131 wireless N Nano USB adapter provides superior wireless signal for your computer compared to the existing wireless 802.11g technology. It uses smart antenna technology to transmit multiple streams of data allowing users to receive wireless signals from the farthest corners of their homes. Furthermore, DWA-131 wireless N technology extends wireless range, while maintaining compatibility with all the existing 802.11b/g wireless routers and access points. The Wi-Fi Protected Setup (WPS) feature enables devices to establish an easy, one-time, single-click connection with an access point or wireless router, eliminating complex encryption codes."
Electronics,SanDisk 128GB Class 10 microSDXC Memory Card with Adapter (SDSQUAR-128G-GN6MA) Size name:128 GB   Water proof
Electronics,SanDisk Ultra A1 16GB Class 10 Ultra microSD UHS-I Card with Adapter (SDSQUAR-016G-GN6MA) Size name:16 GB   The SanDisk ultra microSDXC UHS-I card is perfect for recording and watching full HD video
Electronics,"TP-Link TL-WN822N N300 Wireless High Gain USB Adapter (White) Style name:N300-High Gain   Product description 300Mbps 2.4GHz. Fully compatible with all IEEE 802.11b/g/n products, QSS button, autorun utility. Dual external antennas deliver enhanced reception and transmission performance. 1.5 meter USB extension cable enables convenient, flexible deployment. Provides Mini-USB port. Supports Infrastructure and Ad-Hoc modes. 				    	 					 From the Manufacturer  What This Product DoesThe TL-WN822N High Gain USB Adapter is a 300Mbps wireless client, which allows users to connect a desktop or notebook computer to a wireless network and access a high-speed Internet connection. It is fully interoperable with IEEE 802.11 b/g/n wireless devices, delivering speedy 11n speeds and reliable signal for lag-free online gaming, Internet calls or even HD video streaming.     Desktop-Style Design & 1.5 Meter USB CableApart from its fashionable and novel exterior, the TL-WN822N’s desktop-style design is truly beneficial for signal reception in various environments, guaranteeing smooth and stable signals. The TL-WN822N also provides a 1.5 meter USB cable, convenient for installation and flexible deployment.     External AntennasThe 3dBi external antennas for easy alignment to achieve the best signal.    WPSEasy wireless security encryption at a push of the WPS button.    Easy Setup Either using the optimized user interface and setup wizard or the CD (included) setup wizard will allow you to get ‘online’ quickly and easily."
Electronics,"TP-Link TL-WN822N N300 Wireless High Gain USB Adapter (White) Style name:N300-High Gain   Product description 300Mbps 2.4GHz. Fully compatible with all IEEE 802.11b/g/n products, QSS button, autorun utility. Dual external antennas deliver enhanced reception and transmission performance. 1.5 meter USB extension cable enables convenient, flexible deployment. Provides Mini-USB port. Supports Infrastructure and Ad-Hoc modes. 				    	 					 From the Manufacturer  What This Product DoesThe TL-WN822N High Gain USB Adapter is a 300Mbps wireless client, which allows users to connect a desktop or notebook computer to a wireless network and access a high-speed Internet connection. It is fully interoperable with IEEE 802.11 b/g/n wireless devices, delivering speedy 11n speeds and reliable signal for lag-free online gaming, Internet calls or even HD video streaming.     Desktop-Style Design & 1.5 Meter USB CableApart from its fashionable and novel exterior, the TL-WN822N’s desktop-style design is truly beneficial for signal reception in various environments, guaranteeing smooth and stable signals. The TL-WN822N also provides a 1.5 meter USB cable, convenient for installation and flexible deployment.     External AntennasThe 3dBi external antennas for easy alignment to achieve the best signal.    WPSEasy wireless security encryption at a push of the WPS button.    Easy Setup Either using the optimized user interface and setup wizard or the CD (included) setup wizard will allow you to get ‘online’ quickly and easily."
Electronics,SanDisk 32GB Class 10 Micro SDHC Memory Card with Adapter (SDSQUAR-032G-GN6MA) Size name:32 GB   Water proof
Electronics,"TP-Link TL-WN722N 150Mbps Wireless USB Adapter for Windows and Mac Laptops Only (Black/White) Style name:N150-High Gain    TP-Link TL-WN722N  High Speed Internet Connectivity on-the-goTP Link wireless USB adapter can be your ideal travel companion if you are looking for a wireless connectivity alternative to use at home or anywhere on-the-go. TP wireless adapter allows you to connect a laptop, desktop or notebook and access swift internet connection. The wireless adapter complies with IEEE 802.11N and provides a speed upto 150Mbps. This speed is apt for online gaming, VolP, video streaming, downloading content and much more. In addition, the adapter comes with 3dBi external antennas for better performance and best possible signal. Also, the excellent IEEE 802.11n technology has the ability to eliminate data loss whenever you are travelling long distances. Secured Connection and Other FeaturesTrust TP-Link wireless USB adapter when it comes to connection security. With a simple push button, you can easily establish wireless security encryption and prevent your network from external threats. The WPA/WPA2 encryption standard makes sure that your connection is properly guarded from unwanted accesses. Importantly, the USB adapter is completely supported by 3G and 4G SIM cards, leading to more flexibility and comfort. Lastly, the TP-Link TL-WN722N wireless USB adapter comes with 3-year manufacturer warranty from the date of its purchase. Now enjoy seamless connectivity at home or while you are on-the-move."
Electronics,"Dell Power Cable and 65W Laptop Adapter Charger 19.5V 3.34A with Pin 4.5x3.0 Mm -Combo for Inspiron 13 7348, 7352, i7352, 7353, 7359 17 5758, 575 Stop lugging your AC adapter back and forth between home and office. Get a second AC adapter for your notebook and keep one in the office and one for home or travel. The 65-watt AC adapter from Delltm is specially design to meet the power needs of your Dell laptop. Packed with of 65-watt power, this adapter enables you to simultaneously operate your system and charge its battery from electrical power outlets."
Electronics,"Artis AR-MAC-60W-MG1 100-240V Laptop Adapter for Apple Macbook/MacBook Pro (White) AC input 100-240V for worldwide compatibility. Over voltage/ Over current protection, 1 year Warranty ( no warranty on burnt product). High temperature protection, Low ripple operating noise, high gloss Casing. Please check your laptop model no. before purchasing: This is only compatible with 13"" MacBook Pro without retina display. Works With: MacBook Pro (13-inch, Mid 2012), MacBook Pro (13-inch, Late 2011), MacBook Pro (13-inch, Early 2011), MacBook Pro (13-inch, Mid 2010), Unibody MacBook (13-inch, Mid 2010), Unibody MacBook (13-inch, Late 2009)"
